DateID,FullDate,DayName,DayOfWeek,DayOfMonth,WeekOfYear,MonthName,MonthOfYear,Quarter,Year,WeekdayFlag,IsCurrent,StartDate,EndDate
20130608,2013-06-08,Saturday,6.0,8.0,23.0,June,6.0,2.0,2013.0,Weekend,1,,
20130609,2013-06-09,Sunday,7.0,9.0,23.0,June,6.0,2.0,2013.0,Weekend,1,,
20130610,2013-06-10,Monday,1.0,10.0,24.0,June,6.0,2.0,2013.0,Weekday,1,,
20130611,2013-06-11,Tuesday,2.0,11.0,24.0,June,6.0,2.0,2013.0,Weekday,1,,
20130612,2013-06-12,Wednesday,3.0,12.0,24.0,June,6.0,2.0,2013.0,Weekday,1,,
20130613,2013-06-13,Thursday,4.0,13.0,24.0,June,6.0,2.0,2013.0,Weekday,1,,
20130614,2013-06-14,Friday,5.0,14.0,24.0,June,6.0,2.0,2013.0,Weekday,1,,
20130615,2013-06-15,Saturday,6.0,15.0,24.0,June,6.0,2.0,2013.0,Weekend,1,,
20130616,2013-06-16,Sunday,7.0,16.0,24.0,June,6.0,2.0,2013.0,Weekend,1,,
20130617,2013-06-17,Monday,1.0,17.0,25.0,June,6.0,2.0,2013.0,Weekday,1,,
20130618,2013-06-18,Tuesday,2.0,18.0,25.0,June,6.0,2.0,2013.0,Weekday,1,,
20130619,2013-06-19,Wednesday,3.0,19.0,25.0,June,6.0,2.0,2013.0,Weekday,1,,
20130620,2013-06-20,Thursday,4.0,20.0,25.0,June,6.0,2.0,2013.0,Weekday,1,,
20130621,2013-06-21,Friday,5.0,21.0,25.0,June,6.0,2.0,2013.0,Weekday,1,,
20130622,2013-06-22,Saturday,6.0,22.0,25.0,June,6.0,2.0,2013.0,Weekend,1,,
20130623,2013-06-23,Sunday,7.0,23.0,25.0,June,6.0,2.0,2013.0,Weekend,1,,
20130624,2013-06-24,Monday,1.0,24.0,26.0,June,6.0,2.0,2013.0,Weekday,1,,
20130625,2013-06-25,Tuesday,2.0,25.0,26.0,June,6.0,2.0,2013.0,Weekday,1,,
20130626,2013-06-26,Wednesday,3.0,26.0,26.0,June,6.0,2.0,2013.0,Weekday,1,,
20130627,2013-06-27,Thursday,4.0,27.0,26.0,June,6.0,2.0,2013.0,Weekday,1,,
20130628,2013-06-28,Friday,5.0,28.0,26.0,June,6.0,2.0,2013.0,Weekday,1,,
20130629,2013-06-29,Saturday,6.0,29.0,26.0,June,6.0,2.0,2013.0,Weekend,1,,
20130630,2013-06-30,Sunday,7.0,30.0,26.0,June,6.0,2.0,2013.0,Weekend,1,,
20130701,2013-07-01,Monday,1.0,1.0,27.0,July,7.0,3.0,2013.0,Weekday,1,,
20130702,2013-07-02,Tuesday,2.0,2.0,27.0,July,7.0,3.0,2013.0,Weekday,1,,
20130703,2013-07-03,Wednesday,3.0,3.0,27.0,July,7.0,3.0,2013.0,Weekday,1,,
20130704,2013-07-04,Thursday,4.0,4.0,27.0,July,7.0,3.0,2013.0,Weekday,1,,
20130705,2013-07-05,Friday,5.0,5.0,27.0,July,7.0,3.0,2013.0,Weekday,1,,
20130706,2013-07-06,Saturday,6.0,6.0,27.0,July,7.0,3.0,2013.0,Weekend,1,,
20130707,2013-07-07,Sunday,7.0,7.0,27.0,July,7.0,3.0,2013.0,Weekend,1,,
20130708,2013-07-08,Monday,1.0,8.0,28.0,July,7.0,3.0,2013.0,Weekday,1,,
20130709,2013-07-09,Tuesday,2.0,9.0,28.0,July,7.0,3.0,2013.0,Weekday,1,,
20130710,2013-07-10,Wednesday,3.0,10.0,28.0,July,7.0,3.0,2013.0,Weekday,1,,
20130711,2013-07-11,Thursday,4.0,11.0,28.0,July,7.0,3.0,2013.0,Weekday,1,,
20130712,2013-07-12,Friday,5.0,12.0,28.0,July,7.0,3.0,2013.0,Weekday,1,,
20130713,2013-07-13,Saturday,6.0,13.0,28.0,July,7.0,3.0,2013.0,Weekend,1,,
20130714,2013-07-14,Sunday,7.0,14.0,28.0,July,7.0,3.0,2013.0,Weekend,1,,
20130715,2013-07-15,Monday,1.0,15.0,29.0,July,7.0,3.0,2013.0,Weekday,1,,
20130716,2013-07-16,Tuesday,2.0,16.0,29.0,July,7.0,3.0,2013.0,Weekday,1,,
20130717,2013-07-17,Wednesday,3.0,17.0,29.0,July,7.0,3.0,2013.0,Weekday,1,,
20130718,2013-07-18,Thursday,4.0,18.0,29.0,July,7.0,3.0,2013.0,Weekday,1,,
20130719,2013-07-19,Friday,5.0,19.0,29.0,July,7.0,3.0,2013.0,Weekday,1,,
20130720,2013-07-20,Saturday,6.0,20.0,29.0,July,7.0,3.0,2013.0,Weekend,1,,
20130721,2013-07-21,Sunday,7.0,21.0,29.0,July,7.0,3.0,2013.0,Weekend,1,,
20130722,2013-07-22,Monday,1.0,22.0,30.0,July,7.0,3.0,2013.0,Weekday,1,,
20130723,2013-07-23,Tuesday,2.0,23.0,30.0,July,7.0,3.0,2013.0,Weekday,1,,
20130724,2013-07-24,Wednesday,3.0,24.0,30.0,July,7.0,3.0,2013.0,Weekday,1,,
20130725,2013-07-25,Thursday,4.0,25.0,30.0,July,7.0,3.0,2013.0,Weekday,1,,
20130726,2013-07-26,Friday,5.0,26.0,30.0,July,7.0,3.0,2013.0,Weekday,1,,
20130727,2013-07-27,Saturday,6.0,27.0,30.0,July,7.0,3.0,2013.0,Weekend,1,,
20130728,2013-07-28,Sunday,7.0,28.0,30.0,July,7.0,3.0,2013.0,Weekend,1,,
20130729,2013-07-29,Monday,1.0,29.0,31.0,July,7.0,3.0,2013.0,Weekday,1,,
20130730,2013-07-30,Tuesday,2.0,30.0,31.0,July,7.0,3.0,2013.0,Weekday,1,,
20130731,2013-07-31,Wednesday,3.0,31.0,31.0,July,7.0,3.0,2013.0,Weekday,1,,
20130801,2013-08-01,Thursday,4.0,1.0,31.0,August,8.0,3.0,2013.0,Weekday,1,,
20130802,2013-08-02,Friday,5.0,2.0,31.0,August,8.0,3.0,2013.0,Weekday,1,,
20130803,2013-08-03,Saturday,6.0,3.0,31.0,August,8.0,3.0,2013.0,Weekend,1,,
20130804,2013-08-04,Sunday,7.0,4.0,31.0,August,8.0,3.0,2013.0,Weekend,1,,
20130805,2013-08-05,Monday,1.0,5.0,32.0,August,8.0,3.0,2013.0,Weekday,1,,
20130806,2013-08-06,Tuesday,2.0,6.0,32.0,August,8.0,3.0,2013.0,Weekday,1,,
20130807,2013-08-07,Wednesday,3.0,7.0,32.0,August,8.0,3.0,2013.0,Weekday,1,,
20130808,2013-08-08,Thursday,4.0,8.0,32.0,August,8.0,3.0,2013.0,Weekday,1,,
20130809,2013-08-09,Friday,5.0,9.0,32.0,August,8.0,3.0,2013.0,Weekday,1,,
20130810,2013-08-10,Saturday,6.0,10.0,32.0,August,8.0,3.0,2013.0,Weekend,1,,
20130811,2013-08-11,Sunday,7.0,11.0,32.0,August,8.0,3.0,2013.0,Weekend,1,,
20130812,2013-08-12,Monday,1.0,12.0,33.0,August,8.0,3.0,2013.0,Weekday,1,,
20130813,2013-08-13,Tuesday,2.0,13.0,33.0,August,8.0,3.0,2013.0,Weekday,1,,
20130814,2013-08-14,Wednesday,3.0,14.0,33.0,August,8.0,3.0,2013.0,Weekday,1,,
20130815,2013-08-15,Thursday,4.0,15.0,33.0,August,8.0,3.0,2013.0,Weekday,1,,
20130816,2013-08-16,Friday,5.0,16.0,33.0,August,8.0,3.0,2013.0,Weekday,1,,
20130817,2013-08-17,Saturday,6.0,17.0,33.0,August,8.0,3.0,2013.0,Weekend,1,,
20130818,2013-08-18,Sunday,7.0,18.0,33.0,August,8.0,3.0,2013.0,Weekend,1,,
20130819,2013-08-19,Monday,1.0,19.0,34.0,August,8.0,3.0,2013.0,Weekday,1,,
20130820,2013-08-20,Tuesday,2.0,20.0,34.0,August,8.0,3.0,2013.0,Weekday,1,,
20130821,2013-08-21,Wednesday,3.0,21.0,34.0,August,8.0,3.0,2013.0,Weekday,1,,
20130822,2013-08-22,Thursday,4.0,22.0,34.0,August,8.0,3.0,2013.0,Weekday,1,,
20130823,2013-08-23,Friday,5.0,23.0,34.0,August,8.0,3.0,2013.0,Weekday,1,,
20130824,2013-08-24,Saturday,6.0,24.0,34.0,August,8.0,3.0,2013.0,Weekend,1,,
20130825,2013-08-25,Sunday,7.0,25.0,34.0,August,8.0,3.0,2013.0,Weekend,1,,
20130826,2013-08-26,Monday,1.0,26.0,35.0,August,8.0,3.0,2013.0,Weekday,1,,
20130827,2013-08-27,Tuesday,2.0,27.0,35.0,August,8.0,3.0,2013.0,Weekday,1,,
20130828,2013-08-28,Wednesday,3.0,28.0,35.0,August,8.0,3.0,2013.0,Weekday,1,,
20130829,2013-08-29,Thursday,4.0,29.0,35.0,August,8.0,3.0,2013.0,Weekday,1,,
20130830,2013-08-30,Friday,5.0,30.0,35.0,August,8.0,3.0,2013.0,Weekday,1,,
20130831,2013-08-31,Saturday,6.0,31.0,35.0,August,8.0,3.0,2013.0,Weekend,1,,
20130901,2013-09-01,Sunday,7.0,1.0,35.0,September,9.0,3.0,2013.0,Weekend,1,,
20130902,2013-09-02,Monday,1.0,2.0,36.0,September,9.0,3.0,2013.0,Weekday,1,,
20130903,2013-09-03,Tuesday,2.0,3.0,36.0,September,9.0,3.0,2013.0,Weekday,1,,
20130904,2013-09-04,Wednesday,3.0,4.0,36.0,September,9.0,3.0,2013.0,Weekday,1,,
20130905,2013-09-05,Thursday,4.0,5.0,36.0,September,9.0,3.0,2013.0,Weekday,1,,
20130906,2013-09-06,Friday,5.0,6.0,36.0,September,9.0,3.0,2013.0,Weekday,1,,
20130907,2013-09-07,Saturday,6.0,7.0,36.0,September,9.0,3.0,2013.0,Weekend,1,,
20130908,2013-09-08,Sunday,7.0,8.0,36.0,September,9.0,3.0,2013.0,Weekend,1,,
20130909,2013-09-09,Monday,1.0,9.0,37.0,September,9.0,3.0,2013.0,Weekday,1,,
20130910,2013-09-10,Tuesday,2.0,10.0,37.0,September,9.0,3.0,2013.0,Weekday,1,,
20130911,2013-09-11,Wednesday,3.0,11.0,37.0,September,9.0,3.0,2013.0,Weekday,1,,
20130912,2013-09-12,Thursday,4.0,12.0,37.0,September,9.0,3.0,2013.0,Weekday,1,,
20130913,2013-09-13,Friday,5.0,13.0,37.0,September,9.0,3.0,2013.0,Weekday,1,,
20130914,2013-09-14,Saturday,6.0,14.0,37.0,September,9.0,3.0,2013.0,Weekend,1,,
20130915,2013-09-15,Sunday,7.0,15.0,37.0,September,9.0,3.0,2013.0,Weekend,1,,
20130916,2013-09-16,Monday,1.0,16.0,38.0,September,9.0,3.0,2013.0,Weekday,1,,
20130917,2013-09-17,Tuesday,2.0,17.0,38.0,September,9.0,3.0,2013.0,Weekday,1,,
20130918,2013-09-18,Wednesday,3.0,18.0,38.0,September,9.0,3.0,2013.0,Weekday,1,,
20130919,2013-09-19,Thursday,4.0,19.0,38.0,September,9.0,3.0,2013.0,Weekday,1,,
20130920,2013-09-20,Friday,5.0,20.0,38.0,September,9.0,3.0,2013.0,Weekday,1,,
20130921,2013-09-21,Saturday,6.0,21.0,38.0,September,9.0,3.0,2013.0,Weekend,1,,
20130922,2013-09-22,Sunday,7.0,22.0,38.0,September,9.0,3.0,2013.0,Weekend,1,,
20130923,2013-09-23,Monday,1.0,23.0,39.0,September,9.0,3.0,2013.0,Weekday,1,,
20130924,2013-09-24,Tuesday,2.0,24.0,39.0,September,9.0,3.0,2013.0,Weekday,1,,
20130925,2013-09-25,Wednesday,3.0,25.0,39.0,September,9.0,3.0,2013.0,Weekday,1,,
20130926,2013-09-26,Thursday,4.0,26.0,39.0,September,9.0,3.0,2013.0,Weekday,1,,
20130927,2013-09-27,Friday,5.0,27.0,39.0,September,9.0,3.0,2013.0,Weekday,1,,
20130928,2013-09-28,Saturday,6.0,28.0,39.0,September,9.0,3.0,2013.0,Weekend,1,,
20130929,2013-09-29,Sunday,7.0,29.0,39.0,September,9.0,3.0,2013.0,Weekend,1,,
20130930,2013-09-30,Monday,1.0,30.0,40.0,September,9.0,3.0,2013.0,Weekday,1,,
20131001,2013-10-01,Tuesday,2.0,1.0,40.0,October,10.0,4.0,2013.0,Weekday,1,,
20131002,2013-10-02,Wednesday,3.0,2.0,40.0,October,10.0,4.0,2013.0,Weekday,1,,
20131003,2013-10-03,Thursday,4.0,3.0,40.0,October,10.0,4.0,2013.0,Weekday,1,,
20131004,2013-10-04,Friday,5.0,4.0,40.0,October,10.0,4.0,2013.0,Weekday,1,,
20131005,2013-10-05,Saturday,6.0,5.0,40.0,October,10.0,4.0,2013.0,Weekend,1,,
20131006,2013-10-06,Sunday,7.0,6.0,40.0,October,10.0,4.0,2013.0,Weekend,1,,
20131007,2013-10-07,Monday,1.0,7.0,41.0,October,10.0,4.0,2013.0,Weekday,1,,
20131008,2013-10-08,Tuesday,2.0,8.0,41.0,October,10.0,4.0,2013.0,Weekday,1,,
20131009,2013-10-09,Wednesday,3.0,9.0,41.0,October,10.0,4.0,2013.0,Weekday,1,,
20131010,2013-10-10,Thursday,4.0,10.0,41.0,October,10.0,4.0,2013.0,Weekday,1,,
20131011,2013-10-11,Friday,5.0,11.0,41.0,October,10.0,4.0,2013.0,Weekday,1,,
20131012,2013-10-12,Saturday,6.0,12.0,41.0,October,10.0,4.0,2013.0,Weekend,1,,
20131013,2013-10-13,Sunday,7.0,13.0,41.0,October,10.0,4.0,2013.0,Weekend,1,,
20131014,2013-10-14,Monday,1.0,14.0,42.0,October,10.0,4.0,2013.0,Weekday,1,,
20131015,2013-10-15,Tuesday,2.0,15.0,42.0,October,10.0,4.0,2013.0,Weekday,1,,
20131016,2013-10-16,Wednesday,3.0,16.0,42.0,October,10.0,4.0,2013.0,Weekday,1,,
20131017,2013-10-17,Thursday,4.0,17.0,42.0,October,10.0,4.0,2013.0,Weekday,1,,
20131018,2013-10-18,Friday,5.0,18.0,42.0,October,10.0,4.0,2013.0,Weekday,1,,
20131019,2013-10-19,Saturday,6.0,19.0,42.0,October,10.0,4.0,2013.0,Weekend,1,,
20131020,2013-10-20,Sunday,7.0,20.0,42.0,October,10.0,4.0,2013.0,Weekend,1,,
20131021,2013-10-21,Monday,1.0,21.0,43.0,October,10.0,4.0,2013.0,Weekday,1,,
20131022,2013-10-22,Tuesday,2.0,22.0,43.0,October,10.0,4.0,2013.0,Weekday,1,,
20131023,2013-10-23,Wednesday,3.0,23.0,43.0,October,10.0,4.0,2013.0,Weekday,1,,
20131024,2013-10-24,Thursday,4.0,24.0,43.0,October,10.0,4.0,2013.0,Weekday,1,,
20131025,2013-10-25,Friday,5.0,25.0,43.0,October,10.0,4.0,2013.0,Weekday,1,,
20131026,2013-10-26,Saturday,6.0,26.0,43.0,October,10.0,4.0,2013.0,Weekend,1,,
20131027,2013-10-27,Sunday,7.0,27.0,43.0,October,10.0,4.0,2013.0,Weekend,1,,
20131028,2013-10-28,Monday,1.0,28.0,44.0,October,10.0,4.0,2013.0,Weekday,1,,
20131029,2013-10-29,Tuesday,2.0,29.0,44.0,October,10.0,4.0,2013.0,Weekday,1,,
20131030,2013-10-30,Wednesday,3.0,30.0,44.0,October,10.0,4.0,2013.0,Weekday,1,,
20131031,2013-10-31,Thursday,4.0,31.0,44.0,October,10.0,4.0,2013.0,Weekday,1,,
20131101,2013-11-01,Friday,5.0,1.0,44.0,November,11.0,4.0,2013.0,Weekday,1,,
20131102,2013-11-02,Saturday,6.0,2.0,44.0,November,11.0,4.0,2013.0,Weekend,1,,
20131103,2013-11-03,Sunday,7.0,3.0,44.0,November,11.0,4.0,2013.0,Weekend,1,,
20131104,2013-11-04,Monday,1.0,4.0,45.0,November,11.0,4.0,2013.0,Weekday,1,,
20131105,2013-11-05,Tuesday,2.0,5.0,45.0,November,11.0,4.0,2013.0,Weekday,1,,
20131106,2013-11-06,Wednesday,3.0,6.0,45.0,November,11.0,4.0,2013.0,Weekday,1,,
20131107,2013-11-07,Thursday,4.0,7.0,45.0,November,11.0,4.0,2013.0,Weekday,1,,
20131108,2013-11-08,Friday,5.0,8.0,45.0,November,11.0,4.0,2013.0,Weekday,1,,
20131109,2013-11-09,Saturday,6.0,9.0,45.0,November,11.0,4.0,2013.0,Weekend,1,,
20131110,2013-11-10,Sunday,7.0,10.0,45.0,November,11.0,4.0,2013.0,Weekend,1,,
20131111,2013-11-11,Monday,1.0,11.0,46.0,November,11.0,4.0,2013.0,Weekday,1,,
20131112,2013-11-12,Tuesday,2.0,12.0,46.0,November,11.0,4.0,2013.0,Weekday,1,,
20131113,2013-11-13,Wednesday,3.0,13.0,46.0,November,11.0,4.0,2013.0,Weekday,1,,
20131114,2013-11-14,Thursday,4.0,14.0,46.0,November,11.0,4.0,2013.0,Weekday,1,,
20131115,2013-11-15,Friday,5.0,15.0,46.0,November,11.0,4.0,2013.0,Weekday,1,,
20131116,2013-11-16,Saturday,6.0,16.0,46.0,November,11.0,4.0,2013.0,Weekend,1,,
20131117,2013-11-17,Sunday,7.0,17.0,46.0,November,11.0,4.0,2013.0,Weekend,1,,
20131118,2013-11-18,Monday,1.0,18.0,47.0,November,11.0,4.0,2013.0,Weekday,1,,
20131119,2013-11-19,Tuesday,2.0,19.0,47.0,November,11.0,4.0,2013.0,Weekday,1,,
20131120,2013-11-20,Wednesday,3.0,20.0,47.0,November,11.0,4.0,2013.0,Weekday,1,,
20131121,2013-11-21,Thursday,4.0,21.0,47.0,November,11.0,4.0,2013.0,Weekday,1,,
20131122,2013-11-22,Friday,5.0,22.0,47.0,November,11.0,4.0,2013.0,Weekday,1,,
20131123,2013-11-23,Saturday,6.0,23.0,47.0,November,11.0,4.0,2013.0,Weekend,1,,
20131124,2013-11-24,Sunday,7.0,24.0,47.0,November,11.0,4.0,2013.0,Weekend,1,,
20131125,2013-11-25,Monday,1.0,25.0,48.0,November,11.0,4.0,2013.0,Weekday,1,,
20131126,2013-11-26,Tuesday,2.0,26.0,48.0,November,11.0,4.0,2013.0,Weekday,1,,
20131127,2013-11-27,Wednesday,3.0,27.0,48.0,November,11.0,4.0,2013.0,Weekday,1,,
20131128,2013-11-28,Thursday,4.0,28.0,48.0,November,11.0,4.0,2013.0,Weekday,1,,
20131129,2013-11-29,Friday,5.0,29.0,48.0,November,11.0,4.0,2013.0,Weekday,1,,
20131130,2013-11-30,Saturday,6.0,30.0,48.0,November,11.0,4.0,2013.0,Weekend,1,,
20131201,2013-12-01,Sunday,7.0,1.0,48.0,December,12.0,4.0,2013.0,Weekend,1,,
20131202,2013-12-02,Monday,1.0,2.0,49.0,December,12.0,4.0,2013.0,Weekday,1,,
20131203,2013-12-03,Tuesday,2.0,3.0,49.0,December,12.0,4.0,2013.0,Weekday,1,,
20131204,2013-12-04,Wednesday,3.0,4.0,49.0,December,12.0,4.0,2013.0,Weekday,1,,
20131205,2013-12-05,Thursday,4.0,5.0,49.0,December,12.0,4.0,2013.0,Weekday,1,,
20131206,2013-12-06,Friday,5.0,6.0,49.0,December,12.0,4.0,2013.0,Weekday,1,,
20131207,2013-12-07,Saturday,6.0,7.0,49.0,December,12.0,4.0,2013.0,Weekend,1,,
20131208,2013-12-08,Sunday,7.0,8.0,49.0,December,12.0,4.0,2013.0,Weekend,1,,
20131209,2013-12-09,Monday,1.0,9.0,50.0,December,12.0,4.0,2013.0,Weekday,1,,
20131210,2013-12-10,Tuesday,2.0,10.0,50.0,December,12.0,4.0,2013.0,Weekday,1,,
20131211,2013-12-11,Wednesday,3.0,11.0,50.0,December,12.0,4.0,2013.0,Weekday,1,,
20131212,2013-12-12,Thursday,4.0,12.0,50.0,December,12.0,4.0,2013.0,Weekday,1,,
20131213,2013-12-13,Friday,5.0,13.0,50.0,December,12.0,4.0,2013.0,Weekday,1,,
20131214,2013-12-14,Saturday,6.0,14.0,50.0,December,12.0,4.0,2013.0,Weekend,1,,
20131215,2013-12-15,Sunday,7.0,15.0,50.0,December,12.0,4.0,2013.0,Weekend,1,,
20131216,2013-12-16,Monday,1.0,16.0,51.0,December,12.0,4.0,2013.0,Weekday,1,,
20131217,2013-12-17,Tuesday,2.0,17.0,51.0,December,12.0,4.0,2013.0,Weekday,1,,
20131218,2013-12-18,Wednesday,3.0,18.0,51.0,December,12.0,4.0,2013.0,Weekday,1,,
20131219,2013-12-19,Thursday,4.0,19.0,51.0,December,12.0,4.0,2013.0,Weekday,1,,
20131220,2013-12-20,Friday,5.0,20.0,51.0,December,12.0,4.0,2013.0,Weekday,1,,
20131221,2013-12-21,Saturday,6.0,21.0,51.0,December,12.0,4.0,2013.0,Weekend,1,,
20131222,2013-12-22,Sunday,7.0,22.0,51.0,December,12.0,4.0,2013.0,Weekend,1,,
20131223,2013-12-23,Monday,1.0,23.0,52.0,December,12.0,4.0,2013.0,Weekday,1,,
20131224,2013-12-24,Tuesday,2.0,24.0,52.0,December,12.0,4.0,2013.0,Weekday,1,,
20131225,2013-12-25,Wednesday,3.0,25.0,52.0,December,12.0,4.0,2013.0,Weekday,1,,
20131226,2013-12-26,Thursday,4.0,26.0,52.0,December,12.0,4.0,2013.0,Weekday,1,,
20131227,2013-12-27,Friday,5.0,27.0,52.0,December,12.0,4.0,2013.0,Weekday,1,,
20131228,2013-12-28,Saturday,6.0,28.0,52.0,December,12.0,4.0,2013.0,Weekend,1,,
20131229,2013-12-29,Sunday,7.0,29.0,52.0,December,12.0,4.0,2013.0,Weekend,1,,
20131230,2013-12-30,Monday,1.0,30.0,53.0,December,12.0,4.0,2013.0,Weekday,1,,
20131231,2013-12-31,Tuesday,2.0,31.0,53.0,December,12.0,4.0,2013.0,Weekday,1,,
